trials,mode,N,curvature,loss_mm,alpha,ell_um,det_x_um,det_y_um,det_z_um,node_radius_um,emit_photons_total_mean,emit_photons_total_sem,det_photons_total_mean,det_photons_total_sem,snr_mean,snr_sem,R_before_mean,R_before_sem,R_after_mean,R_after_sem,sync_gain_mean,sync_gain_sem,mean_phase_reset_mean,mean_phase_reset_sem
12,antithesis,12,0.9,3.0,0.1,20.0,0.0,0.0,20.0,12.0,6859.048227158649,41.0325926248768,2.0294832636891615,7.297027162421345e-05,1.424595822162723,2.5610632794382022e-05,0.26803775307681565,0.028244876610746945,0.2815383212805971,0.035762258013034655,0.013500568203781399,0.017206440326351567,0.12372754563595094,0.004879721577626537
12,hypothesis,12,0.9,3.0,0.2,5.0,0.0,0.0,20.0,12.0,11381.62010516548,137.14574319085935,2.0336415414097515,8.005539547114817e-05,1.4260545335970545,2.8068442281155472e-05,0.26803775307681565,0.028244876610746945,0.28063392644804447,0.03515360801707183,0.012596173371228774,0.016319825793971166,0.11776836931858371,0.004647457789494546
12,antithesis,12,0.9,3.0,0.2,5.0,0.0,0.0,20.0,12.0,5461.886059098632,65.81439337084483,2.026794765783508,0.00016571023831984247,1.4236518986664832,5.81972847346469e-05,0.26803775307681565,0.028244876610746945,0.28063392644804447,0.03515360801707183,0.012596173371228763,0.01631982579397116,0.11776836931858374,0.004647457789494548
12,hypothesis,12,0.9,3.0,0.2,8.0,0.0,0.0,20.0,12.0,13814.979728979262,182.27713817752698,2.0347570667346173,7.242992281033057e-05,1.4264456034822093,2.5387969183340248e-05,0.26803775307681565,0.028244876610746945,0.2802739432707821,0.03522155002667084,0.012236190193966412,0.01639012100292404,0.11769561009877823,0.004683281833340631
12,antithesis,12,0.9,3.0,0.2,8.0,0.0,0.0,20.0,12.0,6629.6225397820845,87.47234143339497,2.0291050508727353,0.00015010124755963613,1.4244630638905196,5.268573382130877e-05,0.26803775307681565,0.028244876610746945,0.2802739432707821,0.03522155002667084,0.012236190193966415,0.01639012100292404,0.11769561009877823,0.00468328183334063
12,hypothesis,12,0.9,3.0,0.2,12.0,0.0,0.0,20.0,12.0,16413.990344018704,192.8228996815584,2.0355871670808647,5.511766727976566e-05,1.4267365429629504,1.931584260149996e-05,0.26803775307681565,0.028244876610746945,0.280529441587642,0.03536417390139798,0.012491688510826313,0.01658414837320491,0.11907250685113772,0.0047127205272137875
12,antithesis,12,0.9,3.0,0.2,12.0,0.0,0.0,20.0,12.0,7876.8526981046925,92.53311021756053,2.0308259692629873,0.00011432281516345472,1.4250669989915032,4.011073142304338e-05,0.26803775307681565,0.028244876610746945,0.2805294415876419,0.03536417390139797,0.01249168851082629,0.01658414837320491,0.11907250685113774,0.004712720527213788
12,hypothesis,12,0.9,3.0,0.2,20.0,0.0,0.0,20.0,12.0,19715.677010112515,171.00956560907625,2.0363273271030593,3.512040640646651e-05,1.4269959094147557,1.2305657245832508e-05,0.26803775307681565,0.028244876610746945,0.2810489105952331,0.035589588605544675,0.013011157518417494,0.016926397662917467,0.12158813320853241,0.00480642785872298
12,antithesis,12,0.9,3.0,0.2,20.0,0.0,0.0,20.0,12.0,9461.287620938327,82.06518524975377,2.032361707914197,7.290149297801969e-05,1.425605731179645,2.5568358386977907e-05,0.26803775307681565,0.028244876610746945,0.2810489105952331,0.03558958860554468,0.013011157518417504,0.016926397662917467,0.12158813320853244,0.00480642785872298
12,hypothesis,12,0.9,3.0,0.3,5.0,0.0,0.0,20.0,12.0,12637.205724502935,205.71861478628912,2.0342642144040086,9.514251684253129e-05,1.4262728358264878,3.3352981190808664e-05,0.26803775307681565,0.028244876610746945,0.2800106055426304,0.03486491824593496,0.011972852465814763,0.01586075392007249,0.11438643250566079,0.004546231953306902
12,antithesis,12,0.9,3.0,0.3,5.0,0.0,0.0,20.0,12.0,6064.424671958462,98.72159005626715,2.0280840425895437,0.0001970720383687834,1.4241046274696167,6.918911823227555e-05,0.26803775307681565,0.028244876610746945,0.2800106055426304,0.03486491824593496,0.011972852465814766,0.01586075392007249,0.11438643250566079,0.004546231953306902
12,hypothesis,12,0.9,3.0,0.3,8.0,0.0,0.0,20.0,12.0,16287.245160223601,273.4157072662901,2.035546047781427,7.678393410127667e-05,1.4267221312734935,2.6908893392966875e-05,0.26803775307681565,0.028244876610746945,0.2797102997275873,0.035010734433839744,0.011672546650771698,0.01604876487628436,0.11503965522160353,0.004613428491213274
12,antithesis,12,0.9,3.0,0.3,8.0,0.0,0.0,20.0,12.0,7816.029392983642,131.20851215009264,2.0307407205817034,0.00015925791146108125,1.4250370824249243,5.5877142744489616e-05,0.26803775307681565,0.028244876610746945,0.2797102997275873,0.035010734433839744,0.011672546650771698,0.01604876487628436,0.11503965522160353,0.004613428491213274
12,hypothesis,12,0.9,3.0,0.3,12.0,0.0,0.0,20.0,12.0,20185.76108278277,289.23434952233794,2.0364076717918906,5.3785533663602933e-05,1.4270240600404875,1.8845205650600373e-05,0.26803775307681565,0.028244876610746945,0.2801121369839112,0.03521319031437796,0.012074383907095516,0.01633678112379104,0.11715298836629245,0.004654065378049513
12,antithesis,12,0.9,3.0,0.3,12.0,0.0,0.0,20.0,12.0,9686.874630467551,138.7996653263408,2.0325285080022577,0.00011165677049378668,1.4256642280648724,3.915894011044734e-05,0.26803775307681565,0.028244876610746945,0.2801121369839112,0.03521319031437797,0.012074383907095526,0.016336781123791045,0.11715298836629245,0.004654065378049513
12,hypothesis,12,0.9,3.0,0.3,20.0,0.0,0.0,20.0,12.0,25138.291081923482,256.5143484136141,2.037117543680957,3.183976037519459e-05,1.4272727638267027,1.1154009058117294e-05,0.26803775307681565,0.028244876610746945,0.28078222072697495,0.03549636825377915,0.012744467650159274,0.016773481039046505,0.12040848142555638,0.0047679121430989
12,antithesis,12,0.9,3.0,0.3,20.0,0.0,0.0,20.0,12.0,12063.527014718005,123.09777787463064,2.034002659327069,6.614697306980784e-05,1.4261811432846372,2.319003983549251e-05,0.26803775307681565,0.028244876610746945,0.28078222072697495,0.03549636825377915,0.012744467650159274,0.01677348103904651,0.12040848142555638,0.004767912143098901
12,hypothesis,12,0.9,3.0,0.5,5.0,0.0,0.0,20.0,12.0,15148.376963177847,342.8643579771486,2.0352003651861175,0.00010808359338243945,1.4266009776565938,3.788079745250569e-05,0.26803775307681565,0.028244876610746945,0.27916650832856515,0.03448446699397556,0.011128755251749544,0.015236374200608908,0.10968631665360207,0.004423248925388845
12,antithesis,12,0.9,3.0,0.5,5.0,0.0,0.0,20.0,12.0,7269.501897678122,164.5359834271119,2.030023976512504,0.000224101283164492,1.4247855658075863,7.864079477925133e-05,0.26803775307681565,0.028244876610746945,0.27916650832856515,0.03448446699397556,0.011128755251749544,0.015236374200608908,0.10968631665360207,0.004423248925388845
12,hypothesis,12,0.9,3.0,0.5,8.0,0.0,0.0,20.0,12.0,21231.77602271229,455.6928454438168,2.0365750776233362,7.418592050823301e-05,1.4270827131743589,2.5991867600041854e-05,0.26803775307681565,0.028244876610746945,0.2790328770276154,0.03476181168769435,0.010995123950799773,0.015636690699630817,0.11177598402387695,0.004537577958313815
12,antithesis,12,0.9,3.0,0.5,8.0,0.0,0.0,20.0,12.0,10188.843099386755,218.68085358348753,2.032876087329976,0.0001540369450864461,1.425786118351198,5.4016992636134774e-05,0.26803775307681565,0.028244876610746945,0.2790328770276154,0.034761811687694336,0.010995123950799759,0.015636690699630813,0.11177598402387694,0.004537577958313815
12,hypothesis,12,0.9,3.0,0.5,12.0,0.0,0.0,20.0,12.0,27729.3025603109,482.0572492038969,2.0373809700573124,4.687580577433489e-05,1.427365043407085,1.64202904540449e-05,0.26803775307681565,0.028244876610746945,0.2796443810782569,0.03504581383945825,0.011606628001441252,0.016058483539215233,0.11496722405292614,0.004591516749211765
12,antithesis,12,0.9,3.0,0.5,12.0,0.0,0.0,20.0,12.0,13306.918495193271,231.3327755439009,2.0345500074635967,9.741252437636024e-05,1.4263730208774126,3.4146463885494926e-05,0.26803775307681565,0.028244876610746945,0.2796443810782569,0.03504581383945825,0.01160662800144125,0.016058483539215233,0.11496722405292614,0.0045915167492117616
12,hypothesis,12,0.9,3.0,0.5,20.0,0.0,0.0,20.0,12.0,35983.51922554543,427.52391402269086,2.0379846351927804,2.553547075507662e-05,1.4275764898463332,8.943613428715597e-06,0.26803775307681565,0.028244876610746945,0.28049911894670637,0.03539804130976064,0.012461365869890752,0.016610816471910136,0.11914479535022544,0.0047280717606086415
12,antithesis,12,0.9,3.0,0.5,20.0,0.0,0.0,20.0,12.0,17268.005802277363,205.16296312438422,2.0358048302925753,5.309848511474773e-05,1.426812821127274,1.860724513518207e-05,0.26803775307681565,0.028244876610746945,0.28049911894670637,0.03539804130976064,0.012461365869890757,0.016610816471910136,0.11914479535022547,0.004728071760608639
12,hypothesis,12,0.9,5.0,0.1,5.0,0.0,0.0,20.0,12.0,10126.034485828028,68.57287159542987,2.0325553295893264,6.17282508110615e-05,1.42567363883998,2.1648631187572993e-05,0.26803775307681565,0.028244876610746945,0.28148941002361194,0.035563263886275946,0.013451656946796342,0.016952368128723666,0.12232146845725388,0.004803469397839221
12,antithesis,12,0.9,5.0,0.1,5.0,0.0,0.0,20.0,12.0,4859.347446238801,32.90719668542238,2.024547765957029,0.00012762372025493184,1.4228625175619884,4.484679147962226e-05,0.26803775307681565,0.028244876610746945,0.28148941002361194,0.035563263886275946,0.013451656946796342,0.016952368128723666,0.12232146845725385,0.004803469397839221
12,hypothesis,12,0.9,5.0,0.1,8.0,0.0,0.0,20.0,12.0,11342.714297734916,91.13856908876332,2.033350022869002,6.389793026974752e-05,1.4259523194680364,2.2405171616778276e-05,0.26803775307681565,0.028244876610746945,0.28115637411476385,0.03555962406190245,0.013118621037948155,0.016924430748199607,0.12176397872028467,0.004806195015544386
12,antithesis,12,0.9,5.0,0.1,8.0,0.0,0.0,20.0,12.0,5443.215686580528,43.736170716697565,2.0261914405242485,0.00013222087753754125,1.42343999411523,4.6443353473984975e-05,0.26803775307681565,0.028244876610746945,0.28115637411476385,0.03555962406190245,0.01311862103794816,0.016924430748199607,0.12176397872028467,0.004806195015544387
12,hypothesis,12,0.9,5.0,0.1,12.0,0.0,0.0,20.0,12.0,12642.219605254637,96.4114498407793,2.034032040858301,5.540616076823048e-05,1.426191444637461,1.9424388847587514e-05,0.26803775307681565,0.028244876610746945,0.2812415816991883,0.03562589211315918,0.013203828622372635,0.01700527809727038,0.12228930706627071,0.004819479461559781
12,antithesis,12,0.9,5.0,0.1,12.0,0.0,0.0,20.0,12.0,6066.830765741831,46.26655510878032,2.027603155486768,0.0001147313784742222,1.4239357912783033,4.0286157092022753e-05,0.26803775307681565,0.028244876610746945,0.2812415816991883,0.03562589211315918,0.013203828622372632,0.017005278097270378,0.12228930706627071,0.004819479461559778
12,hypothesis,12,0.9,5.0,0.1,20.0,0.0,0.0,20.0,12.0,14293.062938301542,85.50478280453818,2.034720865400274,4.102581256559416e-05,1.4264329157638767,1.4380497275003965e-05,0.26803775307681565,0.028244876610746945,0.2815383212805971,0.035762258013034655,0.013500568203781397,0.017206440326351567,0.12372754563595091,0.0048797215776265335
12,antithesis,12,0.9,5.0,0.1,20.0,0.0,0.0,20.0,12.0,6859.048227158649,41.0325926248768,2.029029990508555,8.501474510834396e-05,1.4244367240289526,2.984125385227317e-05,0.26803775307681565,0.028244876610746945,0.2815383212805971,0.035762258013034655,0.013500568203781399,0.017206440326351567,0.12372754563595094,0.004879721577626537
12,hypothesis,12,0.9,5.0,0.2,5.0,0.0,0.0,20.0,12.0,11381.62010516548,137.14574319085935,2.0333667448231734,8.783516333810254e-05,1.4259581811674955,3.0798230611198485e-05,0.26803775307681565,0.028244876610746945,0.28063392644804447,0.03515360801707183,0.012596173371228774,0.016319825793971166,0.11776836931858371,0.004647457789494546
12,antithesis,12,0.9,5.0,0.2,5.0,0.0,0.0,20.0,12.0,5461.886059098632,65.81439337084483,2.026226085322064,0.0001817604778680285,1.4234521560403672,6.384316488483442e-05,0.26803775307681565,0.028244876610746945,0.28063392644804447,0.03515360801707183,0.012596173371228763,0.01631982579397116,0.11776836931858374,0.004647457789494548
12,hypothesis,12,0.9,5.0,0.2,8.0,0.0,0.0,20.0,12.0,13814.979728979262,182.27713817752698,2.0345304012080767,7.932326574057817e-05,1.4263661496097224,2.7805760337429033e-05,0.26803775307681565,0.028244876610746945,0.2802739432707821,0.03522155002667084,0.012236190193966412,0.01639012100292404,0.11769561009877823,0.004683281833340631
12,antithesis,12,0.9,5.0,0.2,8.0,0.0,0.0,20.0,12.0,6629.6225397820845,87.47234143339497,2.0286354087743557,0.00016434720026747322,1.424298203400759,5.7692775004516274e-05,0.26803775307681565,0.028244876610746945,0.2802739432707821,0.03522155002667084,0.012236190193966415,0.01639012100292404,0.11769561009877823,0.00468328183334063
12,hypothesis,12,0.9,5.0,0.2,12.0,0.0,0.0,20.0,12.0,16413.990344018704,192.8228996815584,2.035396337896676,6.081697352597477e-05,1.4266696649710413,2.1314148999351255e-05,0.26803775307681565,0.028244876610746945,0.280529441587642,0.03536417390139798,0.012491688510826313,0.01658414837320491,0.11907250685113772,0.0047127205272137875
12,antithesis,12,0.9,5.0,0.2,12.0,0.0,0.0,20.0,12.0,7876.8526981046925,92.53311021756053,2.0304302205092535,0.0001261185608214361,1.4249281381937375,4.4253641261343476e-05,0.26803775307681565,0.028244876610746945,0.2805294415876419,0.03536417390139797,0.01249168851082629,0.01658414837320491,0.11907250685113774,0.004712720527213788
12,hypothesis,12,0.9,5.0,0.2,20.0,0.0,0.0,20.0,12.0,19715.677010112515,171.00956560907625,2.0361684665362803,3.9577353650725814e-05,1.426940245584903,1.3867844595860805e-05,0.26803775307681565,0.028244876610746945,0.2810489105952331,0.035589588605544675,0.013011157518417494,0.016926397662917467,0.12158813320853241,0.00480642785872298
12,antithesis,12,0.9,5.0,0.2,20.0,0.0,0.0,20.0,12.0,9461.287620938327,82.06518524975377,2.032031990037328,8.213920821519146e-05,1.4254900844818208,2.881058985297281e-05,0.26803775307681565,0.028244876610746945,0.2810489105952331,0.03558958860554468,0.013011157518417504,0.016926397662917467,0.12158813320853244,0.00480642785872298
12,hypothesis,12,0.9,5.0,0.3,5.0,0.0,0.0,20.0,12.0,12637.205724502935,205.71861478628912,2.034016196161098,0.00010296441788469364,1.4261858861583052,3.609723076444882e-05,0.26803775307681565,0.028244876610746945,0.2800106055426304,0.03486491824593496,0.011972852465814763,0.01586075392007249,0.11438643250566079,0.004546231953306902
12,antithesis,12,0.9,5.0,0.3,5.0,0.0,0.0,20.0,12.0,6064.424671958462,98.72159005626715,2.027570437418509,0.00021321732966961724,1.423924287247042,7.486705347671263e-05,0.26803775307681565,0.028244876610746945,0.2800106055426304,0.03486491824593496,0.011972852465814766,0.01586075392007249,0.11438643250566079,0.004546231953306902
12,hypothesis,12,0.9,5.0,0.3,8.0,0.0,0.0,20.0,12.0,16287.245160223601,273.4157072662901,2.035353390752206,8.320081737880619e-05,1.4266546118274643,2.9159068257485855e-05,0.26803775307681565,0.028244876610746945,0.2797102997275873,0.035010734433839744,0.011672546650771698,0.01604876487628436,0.11503965522160353,0.004613428491213274
12,antithesis,12,0.9,5.0,0.3,8.0,0.0,0.0,20.0,12.0,7816.029392983642,131.20851215009264,2.0303412033113113,0.0001725319292904683,1.4248968955836767,6.05404181741486e-05,0.26803775307681565,0.028244876610746945,0.2797102997275873,0.035010734433839744,0.011672546650771698,0.01604876487628436,0.11503965522160353,0.004613428491213274
12,hypothesis,12,0.9,5.0,0.3,12.0,0.0,0.0,20.0,12.0,20185.76108278277,289.23434952233794,2.036252248356758,5.8742819846960876e-05,1.4269696015492588,2.058290899507458e-05,0.26803775307681565,0.028244876610746945,0.2801121369839112,0.03521319031437796,0.012074383907095516,0.01633678112379104,0.11715298836629245,0.004654065378049513
12,antithesis,12,0.9,5.0,0.3,12.0,0.0,0.0,20.0,12.0,9686.874630467551,138.7996653263408,2.032205898682711,0.00012192782495446647,1.4255510789218027,4.2764474817691945e-05,0.26803775307681565,0.028244876610746945,0.2801121369839112,0.03521319031437797,0.012074383907095526,0.016336781123791045,0.11715298836629245,0.004654065378049513
12,hypothesis,12,0.9,5.0,0.3,20.0,0.0,0.0,20.0,12.0,25138.291081923482,256.5143484136141,2.036992808973015,3.546955921347057e-05,1.4272290661711085,1.2425969435589628e-05,0.26803775307681565,0.028244876610746945,0.28078222072697495,0.03549636825377915,0.012744467650159274,0.016773481039046505,0.12040848142555638,0.0047679121430989
12,antithesis,12,0.9,5.0,0.3,20.0,0.0,0.0,20.0,12.0,12063.527014718005,123.09777787463064,2.0337435482861914,7.36781215422771e-05,1.4260902990326938,2.5831980793322125e-05,0.26803775307681565,0.028244876610746945,0.28078222072697495,0.03549636825377915,0.012744467650159274,0.01677348103904651,0.12040848142555638,0.004767912143098901
12,hypothesis,12,0.9,5.0,0.5,5.0,0.0,0.0,20.0,12.0,15148.376963177847,342.8643579771486,2.034992664952419,0.0001157293092663304,1.426528179498413,4.056252413943818e-05,0.26803775307681565,0.028244876610746945,0.27916650832856515,0.03448446699397556,0.011128755251749544,0.015236374200608908,0.10968631665360207,0.004423248925388845
12,antithesis,12,0.9,5.0,0.5,5.0,0.0,0.0,20.0,12.0,7269.501897678122,164.5359834271119,2.0295934322976823,0.00023990088356436997,1.4246344634227512,8.419410622947521e-05,0.26803775307681565,0.028244876610746945,0.27916650832856515,0.03448446699397556,0.011128755251749544,0.015236374200608908,0.10968631665360207,0.004423248925388845
12,hypothesis,12,0.9,5.0,0.5,8.0,0.0,0.0,20.0,12.0,21231.77602271229,455.6928454438168,2.0364268304984603,7.971318665449981e-05,1.4270307712053676,2.792942265642737e-05,0.26803775307681565,0.028244876610746945,0.2790328770276154,0.03476181168769435,0.010995123950799773,0.015636690699630817,0.11177598402387695,0.004537577958313815
12,antithesis,12,0.9,5.0,0.5,8.0,0.0,0.0,20.0,12.0,10188.843099386755,218.68085358348753,2.0325683217768398,0.00016548756416612814,1.4256781841548334,5.8036833877099754e-05,0.26803775307681565,0.028244876610746945,0.2790328770276154,0.034761811687694336,0.010995123950799759,0.015636690699630813,0.11177598402387694,0.004537577958313815
12,hypothesis,12,0.9,5.0,0.5,12.0,0.0,0.0,20.0,12.0,27729.3025603109,482.0572492038969,2.037267590600481,5.07810147963943e-05,1.4273253263249863,1.7788753990601762e-05,0.26803775307681565,0.028244876610746945,0.2796443810782569,0.03504581383945825,0.011606628001441252,0.016058483539215233,0.11496722405292614,0.004591516749211765
12,antithesis,12,0.9,5.0,0.5,12.0,0.0,0.0,20.0,12.0,13306.918495193271,231.3327755439009,2.034314419326471,0.00010551525810119804,1.426290434773251,3.698889083794506e-05,0.26803775307681565,0.028244876610746945,0.2796443810782569,0.03504581383945825,0.01160662800144125,0.016058483539215233,0.11496722405292614,0.0045915167492117616
12,hypothesis,12,0.9,5.0,0.5,20.0,0.0,0.0,20.0,12.0,35983.51922554543,427.52391402269086,2.037897380655864,2.8184052577505107e-05,1.4275459290800516,9.871471094894755e-06,0.26803775307681565,0.028244876610746945,0.28049911894670637,0.03539804130976064,0.012461365869890752,0.016610816471910136,0.11914479535022544,0.0047280717606086415
12,antithesis,12,0.9,5.0,0.5,20.0,0.0,0.0,20.0,12.0,17268.005802277363,205.16296312438422,2.035623405893938,5.8600527452560464e-05,1.4267492426155188,2.053623401799946e-05,0.26803775307681565,0.028244876610746945,0.28049911894670637,0.03539804130976064,0.012461365869890757,0.016610816471910136,0.11914479535022547,0.004728071760608639
12,hypothesis,12,0.9,7.0,0.1,5.0,0.0,0.0,20.0,12.0,10126.034485828028,68.57287159542987,2.032234593819543,7.068284678754134e-05,1.4255611481476997,2.479105758961558e-05,0.26803775307681565,0.028244876610746945,0.28148941002361194,0.035563263886275946,0.013451656946796342,0.016952368128723666,0.12232146845725388,0.004803469397839221
12,antithesis,12,0.9,7.0,0.1,5.0,0.0,0.0,20.0,12.0,4859.347446238801,32.90719668542238,2.023884791045248,0.00014608742538096625,1.4226295238385431,5.134338744800414e-05,0.26803775307681565,0.028244876610746945,0.28148941002361194,0.035563263886275946,0.013451656946796342,0.016952368128723666,0.12232146845725385,0.004803469397839221
12,hypothesis,12,0.9,7.0,0.1,8.0,0.0,0.0,20.0,12.0,11342.714297734916,91.13856908876332,2.033063436424308,7.229434587425214e-05,1.4258518258935755,2.5351082570610476e-05,0.26803775307681565,0.028244876610746945,0.28115637411476385,0.03555962406190245,0.013118621037948155,0.016924430748199607,0.12176397872028467,0.004806195015544386
12,antithesis,12,0.9,7.0,0.1,8.0,0.0,0.0,20.0,12.0,5443.215686580528,43.736170716697565,2.0255985455408445,0.0001495496606936579,1.4232317152268896,5.2537898371403346e-05,0.26803775307681565,0.028244876610746945,0.28115637411476385,0.03555962406190245,0.01311862103794816,0.016924430748199607,0.12176397872028467,0.004806195015544387
12,hypothesis,12,0.9,7.0,0.1,12.0,0.0,0.0,20.0,12.0,12642.219605254637,96.4114498407793,2.033774780437698,6.299930689040951e-05,1.4261012499539734,2.20878043781401e-05,0.26803775307681565,0.028244876610746945,0.2812415816991883,0.03562589211315918,0.013203828622372635,0.01700527809727038,0.12228930706627071,0.004819479461559781
12,antithesis,12,0.9,7.0,0.1,12.0,0.0,0.0,20.0,12.0,6066.830765741831,46.26655510878032,2.02707053636846,0.0001304192125242671,1.4237487535878763,4.5800715346563406e-05,0.26803775307681565,0.028244876610746945,0.2812415816991883,0.03562589211315918,0.013203828622372632,0.017005278097270378,0.12228930706627071,0.004819479461559778
12,hypothesis,12,0.9,7.0,0.1,20.0,0.0,0.0,20.0,12.0,14293.062938301542,85.50478280453818,2.03449323945739,4.764995429077991e-05,1.4263531247336765,1.6703344411899485e-05,0.26803775307681565,0.028244876610746945,0.2815383212805971,0.035762258013034655,0.013500568203781397,0.017206440326351567,0.12372754563595091,0.0048797215776265335
12,antithesis,12,0.9,7.0,0.1,20.0,0.0,0.0,20.0,12.0,6859.048227158649,41.0325926248768,2.0285583712192903,9.871770853755249e-05,1.424271167319547,3.465518586028291e-05,0.26803775307681565,0.028244876610746945,0.2815383212805971,0.035762258013034655,0.013500568203781399,0.017206440326351567,0.12372754563595094,0.004879721577626537
12,hypothesis,12,0.9,7.0,0.2,5.0,0.0,0.0,20.0,12.0,11381.62010516548,137.14574319085935,2.0330807532365,9.656324968874133e-05,1.4258578963814827,3.386102403633384e-05,0.26803775307681565,0.028244876610746945,0.28063392644804447,0.03515360801707183,0.012596173371228774,0.016319825793971166,0.11776836931858371,0.004647457789494546
12,antithesis,12,0.9,7.0,0.2,5.0,0.0,0.0,20.0,12.0,5461.886059098632,65.81439337084483,2.0256344159507997,0.00019976069543606596,1.4232443085530573,7.017607476479642e-05,0.26803775307681565,0.028244876610746945,0.28063392644804447,0.03515360801707183,0.012596173371228763,0.01631982579397116,0.11776836931858374,0.004647457789494548
12,hypothesis,12,0.9,7.0,0.2,8.0,0.0,0.0,20.0,12.0,13814.979728979262,182.27713817752698,2.0342944882865344,8.698403337140909e-05,1.4262834494264078,3.049291828494195e-05,0.26803775307681565,0.028244876610746945,0.2802739432707821,0.03522155002667084,0.012236190193966412,0.01639012100292404,0.11769561009877823,0.004683281833340631
12,antithesis,12,0.9,7.0,0.2,8.0,0.0,0.0,20.0,12.0,6629.6225397820845,87.47234143339497,2.0281467284311137,0.00018017410940080893,1.4241266391952034,6.325632850067849e-05,0.26803775307681565,0.028244876610746945,0.2802739432707821,0.03522155002667084,0.012236190193966415,0.01639012100292404,0.11769561009877823,0.00468328183334063
12,hypothesis,12,0.9,7.0,0.2,12.0,0.0,0.0,20.0,12.0,16413.990344018704,192.8228996815584,2.0351977196555215,6.716859901993369e-05,1.4266000538372792,2.3541313521797327e-05,0.26803775307681565,0.028244876610746945,0.280529441587642,0.03536417390139798,0.012491688510826313,0.01658414837320491,0.11907250685113772,0.0047127205272137875
12,antithesis,12,0.9,7.0,0.2,12.0,0.0,0.0,20.0,12.0,7876.8526981046925,92.53311021756053,2.0300184050344705,0.00013926083336064833,1.4247836252612522,4.887008308351892e-05,0.26803775307681565,0.028244876610746945,0.2805294415876419,0.03536417390139797,0.01249168851082629,0.01658414837320491,0.11907250685113774,0.004712720527213788
12,hypothesis,12,0.9,7.0,0.2,20.0,0.0,0.0,20.0,12.0,19715.677010112515,171.00956560907625,2.0360031219101273,4.45954181856765e-05,1.4268823074357175,1.5626800779801934e-05,0.26803775307681565,0.028244876610746945,0.2810489105952331,0.035589588605544675,0.013011157518417494,0.016926397662917467,0.12158813320853241,0.00480642785872298
12,antithesis,12,0.9,7.0,0.2,20.0,0.0,0.0,20.0,12.0,9461.287620938327,82.06518524975377,2.0316888742842556,9.25375332333476e-05,1.4253697284364144,3.246057410113569e-05,0.26803775307681565,0.028244876610746945,0.2810489105952331,0.03558958860554468,0.013011157518417504,0.016926397662917467,0.12158813320853244,0.00480642785872298
12,hypothesis,12,0.9,7.0,0.3,5.0,0.0,0.0,20.0,12.0,12637.205724502935,205.71861478628912,2.0337580548326564,0.00011160952602252168,1.4260953818166016,3.913053606638196e-05,0.26803775307681565,0.028244876610746945,0.2800106055426304,0.03486491824593496,0.011972852465814763,0.01586075392007249,0.11438643250566079,0.004546231953306902
12,antithesis,12,0.9,7.0,0.3,5.0,0.0,0.0,20.0,12.0,6064.424671958462,98.72159005626715,2.0270360151838016,0.00023105573443299535,1.4237366128641382,8.114145079445632e-05,0.26803775307681565,0.028244876610746945,0.2800106055426304,0.03486491824593496,0.011972852465814766,0.01586075392007249,0.11438643250566079,0.004546231953306902
12,hypothesis,12,0.9,7.0,0.3,8.0,0.0,0.0,20.0,12.0,16287.245160223601,273.4157072662901,2.03515285906495,9.02575658507359e-05,1.4265843291254916,3.163378136047211e-05,0.26803775307681565,0.028244876610746945,0.2797102997275873,0.035010734433839744,0.011672546650771698,0.01604876487628436,0.11503965522160353,0.004613428491213274
12,antithesis,12,0.9,7.0,0.3,8.0,0.0,0.0,20.0,12.0,7816.029392983642,131.20851215009264,2.0299254447025836,0.00018712550883268034,1.4247509948467352,6.566795626302862e-05,0.26803775307681565,0.028244876610746945,0.2797102997275873,0.035010734433839744,0.011672546650771698,0.01604876487628436,0.11503965522160353,0.004613428491213274
12,hypothesis,12,0.9,7.0,0.3,12.0,0.0,0.0,20.0,12.0,20185.76108278277,289.23434952233794,2.0360904707549334,6.422156498104262e-05,1.426912914383202,2.2503502017281327e-05,0.26803775307681565,0.028244876610746945,0.2801121369839112,0.03521319031437796,0.012074383907095516,0.01633678112379104,0.11715298836629245,0.004654065378049513
12,antithesis,12,0.9,7.0,0.3,12.0,0.0,0.0,20.0,12.0,9686.874630467551,138.7996653263408,2.031870157743209,0.0001332767467695675,1.4254333143828433,4.674881362932749e-05,0.26803775307681565,0.028244876610746945,0.2801121369839112,0.03521319031437797,0.012074383907095526,0.016336781123791045,0.11715298836629245,0.004654065378049513
12,hypothesis,12,0.9,7.0,0.3,20.0,0.0,0.0,20.0,12.0,25138.291081923482,256.5143484136141,2.03686297652807,3.953154090546655e-05,1.4271835812071585,1.3849435322765871e-05,0.26803775307681565,0.028244876610746945,0.28078222072697495,0.03549636825377915,0.012744467650159274,0.016773481039046505,0.12040848142555638,0.0047679121430989
12,antithesis,12,0.9,7.0,0.3,20.0,0.0,0.0,20.0,12.0,12063.527014718005,123.09777787463064,2.033473884756402,8.210445284289689e-05,1.4259957488327963,2.878820955523757e-05,0.26803775307681565,0.028244876610746945,0.28078222072697495,0.03549636825377915,0.012744467650159274,0.01677348103904651,0.12040848142555638,0.004767912143098901
