trials,mode,N,curvature,loss_mm,alpha,ell_um,det_x_um,det_y_um,det_z_um,node_radius_um,kappa_sigma,win_ns,emit_photons_total_mean,emit_photons_total_sem,det_photons_total_mean,det_photons_total_sem,gate_photons_mean,gate_photons_sem,coincidence_ratio_mean,coincidence_ratio_sem,peak_sharpness_mean,peak_sharpness_sem,p2rms_mean,p2rms_sem,snr_mean,snr_sem,R_before_mean,R_before_sem,R_after_mean,R_after_sem,sync_gain_mean,sync_gain_sem,mean_phase_reset_mean,mean_phase_reset_sem
12,antithesis,24,1.0,5.0,0.8,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10866.853347958251,99.11541619973231,569.1647570786955,6.790199155442175,0.052364726781479416,0.0002335874697211901,5.384225735420863,0.024783899328640453,3.318685928895603,0.00822833875194827,23.85247760866197,0.14272319202974548,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,5.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.1,1119350.532679282,6650.418698270821,262735.0228996969,1640.008530741891,258873.1011501891,1621.9296324625536,0.9852994800745826,3.984543538567457e-05,117.98885042335077,0.13420956858758964,13.230243855394207,0.008736269602296273,508.7681916101153,1.5962557313948658,0.18625454102569283,0.02668695314673208,0.23772421263115504,0.044946274723209195,0.05146967160546224,0.03146688444390289,0.22802392690864556,0.006291357930601545
12,antithesis,24,1.0,5.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10866.853347958251,99.11541619973231,569.1647570786955,6.790199155442175,0.052364726781479416,0.0002335874697211901,5.384225735420863,0.024783899328640453,3.318685928895603,0.00822833875194827,23.85247760866197,0.14272319202974548,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,5.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.1,1339739.8545269745,4853.269390370612,314430.90530784667,1233.1005412237926,309808.7858033424,1222.2402101808796,0.9852990434985456,3.9489667793054606e-05,117.98744546007106,0.13298173088953913,13.230161991304243,0.008656040907979964,556.5927500218532,1.0994389664848274,0.18625454102569283,0.02668695314673208,0.24241095091486523,0.04518036233530759,0.05615640988917237,0.03190040019177551,0.23650095438789012,0.006644282615798767
12,antithesis,24,1.0,5.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10866.853347958251,99.11541619973231,569.1647570786955,6.790199155442175,0.052364726781479416,0.0002335874697211901,5.384225735420863,0.024783899328640453,3.318685928895603,0.00822833875194827,23.85247760866197,0.14272319202974548,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,5.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.1,771832.7201974235,10037.344388048616,181223.07787152228,2411.437970129176,178559.83918013194,2379.909825313606,0.9853008285931338,4.0878035979112854e-05,117.9933495166859,0.1379360051193739,13.230503858167568,0.008981787538781951,422.46001233178885,2.8183999450814055,0.18625454102569283,0.02668695314673208,0.22548201740484644,0.044260523544322104,0.03922747637915366,0.03027142437806328,0.20559507909789976,0.00553353217568482
12,antithesis,24,1.0,5.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10866.853347958251,99.11541619973231,569.1647570786955,6.790199155442175,0.052364726781479416,0.0002335874697211901,5.384225735420863,0.024783899328640453,3.318685928895603,0.00822833875194827,23.85247760866197,0.14272319202974548,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,5.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.1,1107295.810968097,9741.274367950355,259939.46700920534,2365.0351863005058,256118.95932174168,2336.129353752188,0.9853000154682426,4.027372488353562e-05,117.99060172346475,0.13571998136390212,13.230345427807535,0.00883535822308617,506.0239150870909,2.3111721086192882,0.18625454102569283,0.02668695314673208,0.2324789783249495,0.044672422325850905,0.04622443729925666,0.030969444147317168,0.21846860111497335,0.005943711791044985
12,antithesis,24,1.0,5.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10866.853347958251,99.11541619973231,569.1647570786955,6.790199155442175,0.052364726781479416,0.0002335874697211901,5.384225735420863,0.024783899328640453,3.318685928895603,0.00822833875194827,23.85247760866197,0.14272319202974548,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,5.0,1.0,12.0,0.0,0.0,0.0,6.0,0.05,0.1,1376251.5374659507,8318.511868231475,323036.55393858394,2049.699873331434,318288.2783139011,2026.9806875198476,0.9852994959117912,3.986069537653667e-05,117.98890063137331,0.13426215932370109,13.230246735103997,0.008739705669148334,564.1388783295846,1.799097524702599,0.18625454102569283,0.02668695314673208,0.2375646530674674,0.04494139447676377,0.05131011204177455,0.03145365984240519,0.22773653718424947,0.0062931928393204824
12,antithesis,24,1.0,5.0,1.0,12.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10866.853347958251,99.11541619973231,569.1647570786955,6.790199155442175,0.052364726781479416,0.0002335874697211901,5.384225735420863,0.024783899328640453,3.318685928895603,0.00822833875194827,23.85247760866197,0.14272319202974548,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,5.0,1.0,20.0,0.0,0.0,0.0,6.0,0.05,0.1,1651738.1897755666,6069.284784359095,387656.40694877115,1540.4450033203918,381957.8841303427,1526.7602532762646,0.9852990507500058,3.949698630128952e-05,117.98746837918172,0.13300680539524928,13.230163304702842,0.008657677499949128,618.013798782841,1.2368818692377215,0.18625454102569283,0.02668695314673208,0.2423345517824861,0.04517940395971196,0.05608001075679326,0.031894903924149114,0.23636531455358387,0.0066509224741389825
12,antithesis,24,1.0,5.0,1.0,20.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10866.853347958251,99.11541619973231,569.1647570786955,6.790199155442175,0.052364726781479416,0.0002335874697211901,5.384225735420863,0.024783899328640453,3.318685928895603,0.00822833875194827,23.85247760866197,0.14272319202974548,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.1,159755.13419908722,979.3039729481014,37166.703365895395,243.43178346824058,36620.401120687806,240.67810095055307,0.9852996769886367,3.9852700317625075e-05,117.9895969441356,0.1342956173978104,13.230289270204352,0.008742471742292592,191.35318263132854,0.6296187552963228,0.18625454102569283,0.02668695314673208,0.23565928414973455,0.04490974790591639,0.04940474312404174,0.03136895512744379,0.22404382486119567,0.006104990243659279
12,antithesis,24,1.0,7.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.1,193301.44327615458,953.3602265927192,44967.74684023657,240.70264543278756,44306.75581409435,238.19331670125746,0.985299412310988,3.970852156085798e-05,117.98866607374724,0.13375039689888113,13.230234455232788,0.008706374392447007,210.48331106826697,0.5666148147713264,0.18625454102569283,0.02668695314673208,0.2383801675876462,0.045022215644572074,0.05212562656195338,0.03159772555079456,0.22910999071236274,0.006216263340637026
12,antithesis,24,1.0,7.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.1,220197.0159259399,816.6855938984639,51220.33740367731,211.48500280604605,50467.40962342188,209.5617415370176,0.9852991590914147,3.953084856859555e-05,117.9878269073218,0.13312291695471992,13.230185195404374,0.008665225285227915,224.64418496982125,0.46707821659692855,0.18625454102569283,0.02668695314673208,0.2410454410666394,0.04515982577097237,0.054790900040946555,0.031845646977164715,0.23396880090811747,0.006413270575499567
12,antithesis,24,1.0,7.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,0.1,247745.6811569015,603.684657618897,57623.452943013595,164.19211026988424,56776.366318703505,163.10509909977344,0.9852988976646938,3.9331341594022064e-05,117.98698186341186,0.1324361608943676,13.23013562775762,0.008620381484635481,238.27520824853548,0.3426438408705713,0.18625454102569283,0.02668695314673208,0.2438662481078624,0.04530175543688251,0.057611707082169554,0.03210292530216201,0.23906395486267937,0.006647509329316746
12,antithesis,24,1.0,7.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,0.1,227763.75486556903,1983.889815636019,52997.35245411741,483.957505609478,52218.41682374058,478.007980803218,0.985300113665939,4.022443968096544e-05,117.99102585517356,0.1356116163496439,13.23037154066372,0.008828885525478941,228.48710396157867,1.0470802256893634,0.18625454102569283,0.02668695314673208,0.23171767594885442,0.04460007570634246,0.0454631349231616,0.030892895702070267,0.2169836662159784,0.005782550167537011
12,antithesis,24,1.0,7.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,0.1,294856.3730197037,1927.835550795809,68599.43940279976,477.4483696099206,67591.12621055366,471.9919146913437,0.9852996662158945,3.994023504106098e-05,117.98948223132085,0.134556652121336,13.230281429044098,0.008759143186015417,259.9654510526762,0.9090689307936686,0.18625454102569283,0.02668695314673208,0.23598586227156437,0.044813038330716225,0.04973132124587154,0.0312848141282324,0.22485704675016013,0.005999519462955861
12,antithesis,24,1.0,7.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,0.1,348647.5183192745,1647.8695363128681,81104.62052968125,417.5294974638545,79912.43382920872,413.2669397007599,0.9852993080592517,3.96742299606502e-05,117.98830198741581,0.1336177387443543,13.230212494030845,0.008697561446403703,282.6774462722382,0.7320704271010727,0.18625454102569283,0.02668695314673208,0.2396272850682748,0.04501134110746381,0.053372744042581986,0.03163170042298358,0.23145091581203928,0.0062783863157046035
12,antithesis,24,1.0,7.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,0.1,403744.8487811976,1207.6763088092137,93910.8516083538,320.14540906453686,92530.34721977198,317.6174627958377,0.9852989678143836,3.940640164224165e-05,117.98720467419484,0.1326946663123589,13.23014832583231,0.0086372704999854,304.1830718107983,0.5227587238236353,0.18625454102569283,0.02668695314673208,0.24328232109256911,0.04522183290669966,0.05702778006687623,0.03199294217324185,0.23806491036078056,0.006600137351779986
12,antithesis,24,1.0,7.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,0.1,295772.37553205085,2990.0383275182335,68828.00154233944,724.8609748332171,67816.43252679335,715.7111868415135,0.9853003491475635,4.0433043873532144e-05,117.99179250918826,0.13635202536124877,13.230415408475176,0.008877545272448637,260.3759140419125,1.3756292322208992,0.18625454102569283,0.02668695314673208,0.2296359240978472,0.044471887497358184,0.04338138307215439,0.03067400665461287,0.21324080310286053,0.005664703344140493
12,antithesis,24,1.0,7.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,0.1,396411.302763253,2903.9531987207843,92231.13196536295,714.572233655209,90875.49660701297,706.1631489290812,0.9852997895502557,4.005572750658677e-05,117.98987745705314,0.1349591666574899,13.23030408715996,0.008785497497655476,301.4305259473274,1.172977335616117,0.18625454102569283,0.02668695314673208,0.2347420111393763,0.044763741386041875,0.048487470113683435,0.031172524270936117,0.22259582703407974,0.005977782886443133
12,antithesis,24,1.0,7.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,0.1,477098.020712609,2481.023490588307,110988.90365568518,623.9958775970732,109357.45803499558,617.3862473911146,0.9852993765770267,3.974130591275077e-05,117.98852005877335,0.13384946733456585,13.23022499238485,0.008712707728734961,330.67785404297774,0.9349224821867063,0.18625454102569283,0.02668695314673208,0.23889048695222978,0.04498223326600517,0.05263594592653692,0.031563603886699904,0.23012131233761837,0.006278534998504689
12,antithesis,24,1.0,7.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,0.1,559744.0164054936,1814.4206556404333,130198.250273694,476.6109863894981,128284.32812084041,472.6290264345026,0.9852989987898346,3.943987093352081e-05,117.98730293472833,0.132810001802674,13.230153916839354,0.00864480646123943,358.1613134698289,0.6606920892957863,0.18625454102569283,0.02668695314673208,0.24297659914869985,0.04518842883352678,0.05672205812300699,0.03194174117205757,0.2375053020696576,0.00659694259655642
12,antithesis,24,1.0,7.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,0.1,431789.6168650145,5003.252303231311,100489.29971878346,1206.8963330537479,99012.46393289889,1191.3437056363973,0.9853005973838167,4.065910038056725e-05,117.99259768171085,0.13715580467316935,13.230461270598092,0.008930401201994325,314.599689010081,1.894960005748033,0.18625454102569283,0.02668695314673208,0.2274537798197291,0.04436829872484826,0.04119923879403631,0.03047364708936936,0.20929667104741714,0.005590018113116381
12,antithesis,24,1.0,7.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,0.1,599521.1622503513,4857.154821478652,139494.51709048933,1189.0494472794696,137444.23739993156,1174.7321335198294,0.985299910578726,4.017093707267739e-05,117.99026450486355,0.13536110624642383,13.230326219051888,0.008811820590314035,370.6973767243432,1.586657138307713,0.18625454102569283,0.02668695314673208,0.233536199719392,0.044715481182008715,0.047281658693699206,0.031064885209999685,0.2204000301144516,0.005959931089416976
12,antithesis,24,1.0,7.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,0.1,733999.0254992781,4148.49362700315,170757.46990769304,1037.1864831191747,168247.50644656926,1025.8784205533975,0.9852994415341421,3.9805555805195145e-05,117.98872653791557,0.13407157344168363,13.230236807378866,0.008727226836426688,410.15881118299893,1.25249044693501,0.18625454102569283,0.02668695314673208,0.2381756224014149,0.044960014805940356,0.05192108137572207,0.03150423411376471,0.22883650644179152,0.006286267466558599
12,antithesis,24,1.0,7.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,0.1,871742.3516540859,3029.5515932806065,202773.04760437444,789.861176249887,199792.28992297736,782.9637146411501,0.9852990274426764,3.9471008955648284e-05,117.98739375924201,0.13291734060918817,13.230159079851115,0.008651820312761705,446.97184248815546,0.8770791256356351,0.18625454102569283,0.02668695314673208,0.24262871742433942,0.045183077079918525,0.056374176398646565,0.03191605487899909,0.23688751726126453,0.0066255524530330415
12,antithesis,24,1.0,7.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.8,5.0,0.0,0.0,0.0,6.0,0.05,0.1,635815.4788644599,8023.640025052001,147981.2469834495,1930.092545539253,145806.5110420572,1904.9343155669096,0.9853007705215898,4.082049645305565e-05,117.99315741862131,0.13773052489663565,13.230493024186382,0.008968213493100967,381.75638310008645,2.496816234458547,0.18625454102569283,0.02668695314673208,0.2260088847616826,0.044290308796951616,0.039754343735989815,0.030326589586628743,0.20658873225846142,0.005548999788824969
12,antithesis,24,1.0,7.0,0.8,5.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.8,8.0,0.0,0.0,0.0,6.0,0.05,0.1,904185.9514809988,7787.5552473405705,210389.59477817893,1900.909354649761,207297.34858930952,1877.7279433244132,0.9852999900203089,4.0247572736566774e-05,117.99051812956338,0.1356286900214213,13.230340690453625,0.008829348172772932,455.24766578604755,2.0651080901194834,0.18625454102569283,0.02668695314673208,0.232757000132958,0.04468378328620825,0.046502459107265144,0.030994633928784886,0.21897721204255757,0.0059479338108001075
12,antithesis,24,1.0,7.0,0.8,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.1,1119350.532679282,6650.418698270821,260410.31928570484,1657.134790161744,256582.57906392973,1638.7765191827284,0.9852994829964138,3.9846903500239045e-05,117.98885820099362,0.13421458005129622,13.230244331584492,0.008736576103921817,506.51130699001465,1.6201839175886734,0.18625454102569283,0.02668695314673208,0.23772421263115504,0.044946274723209195,0.05146967160546224,0.03146688444390289,0.22802392690864556,0.006291357930601545
12,antithesis,24,1.0,7.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.1,1339739.8545269745,4853.269390370612,311635.24360039504,1259.9390907243314,307054.23262618267,1248.6638402435885,0.9852990453802071,3.9490589730426476e-05,117.9874505845915,0.13298485735047427,13.230162307745681,0.008656232257567044,554.1121079793195,1.12833009740524,0.18625454102569283,0.02668695314673208,0.24241095091486523,0.04518036233530759,0.05615640988917237,0.03190040019177551,0.23650095438789012,0.006644282615798767
12,antithesis,24,1.0,7.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.1,771832.7201974235,10037.344388048616,179642.54515989355,2412.2520340794717,177002.5424481627,2380.689813237931,0.9853008350843139,4.0881463202423565e-05,117.9933657512695,0.13794779942550503,13.230504815506526,0.008982512537365683,420.61183481133213,2.8320706335147263,0.18625454102569283,0.02668695314673208,0.22548201740484644,0.044260523544322104,0.03922747637915366,0.03027142437806328,0.20559507909789976,0.00553353217568482
12,antithesis,24,1.0,7.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
12,hypothesis,24,1.0,7.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.1,1107295.810968097,9741.274367950355,257652.97990330533,2375.51151943945,253866.0893822281,2346.4203718314698,0.98530001866646,4.02754045724829e-05,117.99060950119286,0.1357259110310662,13.230345897862273,0.008835717132439263,503.7918954761066,2.331901970840988,0.18625454102569283,0.02668695314673208,0.2324789783249495,0.044672422325850905,0.04622443729925666,0.030969444147317168,0.21846860111497335,0.005943711791044985
12,antithesis,24,1.0,7.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.1,46312.477898506135,424.7884701713375,10769.249315709074,98.03800207387945,564.0480936938901,6.717884109819434,0.05236435017542079,0.00023355260518591428,5.384185565639349,0.024780574835879178,3.318671811438563,0.008228502877827257,23.745037331624278,0.14183723439195356,0.14865246344603775,0.037554837540456104,0.19636746495547883,0.0334431070521189,0.04771500150944108,0.02453667515766508,0.16632451267633344,0.007592873794476877
